20185843	ad	120	4
20186194	ad	25	0
20186212	ad	21	0
20186220	ad	131	9
20186221	ad	21	0
20186229	ad	37	0
20186232	ad	98	0
20186342	ad	269	8
20186344	ad	91	3
20186352	ad	87	2
20186353	ad	26	1
20186361	ad	63	2
20186384	ad	123	5
20187485	ad	63	3
20187518	ad	22	7
20187558	ad	33	0
20187589	ad	60	14
20187596	ad	691	104
20187597	ad	45	11
20187609	ad	3736	225
20187629	ad	236	64
20187630	ad	29	3
20187650	ad	21	3
20187653	ad	54	5
20187659	ad	32	9
20187770	ad	701	57
20187775	ad	29	1
20187777	ad	569	68
20187804	ad	22	1
20187805	ad	29	0
20187806	ad	113	0
20187808	ad	128	0
20187809	ad	22	0
20187811	ad	66	0
20187813	ad	28	1
20187818	ad	39	1
20187819	ad	27	0
20187822	ad	44	0
20187823	ad	43	0
20187827	ad	75	0
20187829	ad	32	0
20187830	ad	72	0
20187832	ad	41	1
20187835	ad	39	0
20187836	ad	367	4
20187837	ad	136	1
20187838	ad	101	3
20187858	ad	121	19
20188680	ad	33	0
20188682	ad	320	3
20188683	ad	106	3
20188686	ad	226	2
20188687	ad	39	3
20188688	ad	38	0
20188689	ad	185	2
20188690	ad	219	0
20188691	ad	432	2
20188692	ad	45	1
20188694	ad	3921	50
20188695	ad	1335	21
20188696	ad	544	12
20188698	ad	717	15
20188699	ad	1832	16
20188701	ad	755	14
20188704	ad	25	1
20188706	ad	33	1
20188708	ad	161	1
20188713	ad	32	1
20188718	ad	1625	40
20188719	ad	25	0
20188724	ad	39	0
20188839	ad	22	0
20188855	ad	32	0
20188876	ad	47	2
20188877	ad	30	0
20188879	ad	92	2
20188880	ad	53	1
20188883	ad	28	1
20188887	ad	30	4
20188890	ad	42	0
20188891	ad	153	8
20188894	ad	315	9
20188896	ad	241	8
20192038	ad	43	0
20192060	ad	35	1
20192398	ad	23	3
20192433	ad	80	0
20192557	ad	527	4
20192558	ad	389	9
20192574	ad	191	2
20192622	ad	21	0
20192645	ad	131	3
20192650	ad	58	1
20192651	ad	376	16
20192652	ad	6287	118
20192653	ad	8799	385
20192654	ad	162	5
20192655	ad	563	21
20192656	ad	988	17
20192657	ad	572	25
20192658	ad	26	2
20192659	ad	128	1
20192660	ad	93	2
20192665	ad	102	2
20192668	ad	1048	24
20192671	ad	167	0
20192672	ad	332	8
20192673	ad	101	3
20192674	ad	293	6
20192675	ad	1238	46
20192676	ad	2809	100
20192677	ad	38838	1183
20192678	ad	153	3
20192679	ad	1790	66
20192704	ad	580	11
20192901	ad	176	4
20192902	ad	127	1
20192903	ad	156	3
20192904	ad	3440	102
20192907	ad	189	3
20192908	ad	29	1
20192909	ad	279	8
20192911	ad	88	0
20192914	ad	146	2
20192916	ad	45	2
20192918	ad	42	2
20192921	ad	52	2
20192933	ad	55	0
20192983	ad	37	2
20192992	ad	6372	187
20192994	ad	33	1
20193043	ad	27	0
20193171	ad	101	1
20193173	ad	91	1
20193177	ad	41	2
20193179	ad	30	1
20193687	ad	46	1
20193816	ad	278	20
20193898	ad	60	1
20193899	ad	121	2
20193928	ad	39	5
20194773	ad	83	1
20194808	ad	119	1
20194810	ad	44	0
20194850	ad	181	3
20195113	ad	68	0
20196742	ad	67	1
20196755	ad	97	0
20196872	ad	44	1
20196962	ad	24	0
20196963	ad	34	0
20196967	ad	56	2
20196979	ad	81	4
20196980	ad	102	11
20196981	ad	34	1
20196984	ad	72	2
20197018	ad	45	0
20197030	ad	90	11
20197042	ad	29	7
20197110	ad	29	0
20197139	ad	282	5
20197140	ad	90	0
20197143	ad	26	0
20197144	ad	246	2
20197168	ad	37	2
20197882	ad	94	3
20197883	ad	94	3
20197884	ad	59	1
20197885	ad	201	2
20197888	ad	81	2
20197893	ad	32	3
20197894	ad	48	8
20197897	ad	39	0
20197899	ad	201	3
20197902	ad	2715	126
20197910	ad	51	3
20197912	ad	21	3
20197916	ad	90	1
20197917	ad	154	6
20197920	ad	34	0
20197923	ad	21	0
20197924	ad	97	7
20197925	ad	30	0
20197926	ad	59	1
20197930	ad	31	2
20197932	ad	117	5
20197951	ad	207	6
20197955	ad	76	2
20199696	ad	33	6
20200562	ad	35	1
20200875	ad	39	4
20201393	ad	48	0
20201427	ad	32	1
20201454	ad	42	1
20202397	ad	71	0
20202869	ad	1145	56
20202898	ad	27	2
20203178	ad	29	0
20203179	ad	37	1
20203264	ad	29	1
20203318	ad	148	24
20203319	ad	50	16
20203320	ad	32	14
20203323	ad	120	14
20203324	ad	103	30
20203325	ad	33	8
20203341	ad	803	63
20203356	ad	489	10
20203357	ad	23	2
20203386	ad	49	2
20203393	ad	27	0
20203742	ad	1926	602
20203750	ad	27	0
20203751	ad	309	33
20203752	ad	180	20
20203753	ad	232	27
20203754	ad	802	99
20203758	ad	98	3
20203825	ad	29	1
20203849	ad	29	2
20203855	ad	83	0
20203856	ad	25	4
20203859	ad	44	2
20203878	ad	30	0
20203879	ad	123	7
20203881	ad	54	1
20203882	ad	194	7
20203883	ad	40	1
20203885	ad	291	4
20203886	ad	140	11
20203887	ad	38	1
20203888	ad	22	1
20203889	ad	24	1
20203891	ad	21	1
20203892	ad	64	4
20203895	ad	56	2
20203900	ad	76	12
20203901	ad	400	19
20203903	ad	65	11
20203904	ad	82	19
20203907	ad	78	7
20203909	ad	59	4
20203913	ad	43	3
20203916	ad	79	6
20203917	ad	61	3
20203918	ad	238	19
20203942	ad	23	3
20203943	ad	91	1
20203945	ad	78	3
20203946	ad	219	3
20203947	ad	27	0
20203958	ad	24	0
20203961	ad	71	2
20203963	ad	32	0
20203964	ad	53	0
20203965	ad	67	2
20203969	ad	46	1
20203980	ad	66	1
20204240	ad	30	1
20204560	ad	27	0
20205145	ad	60	0
20205181	ad	93	0
20205187	ad	86	0
20205193	ad	24	0
20205230	ad	30	1
20205240	ad	106	1
20205995	ad	31	0
20206634	ad	162	1
20206660	ad	73	1
20206747	ad	73	1
20206820	ad	42	1
20206821	ad	41	2
20207492	ad	43	1
20207753	ad	35	0
20207767	ad	53	1
20207769	ad	38	1
20207778	ad	35	1
20207782	ad	602	41
20207786	ad	39	0
20207788	ad	153	1
20207798	ad	92	2
20207821	ad	24	0
20207822	ad	28	0
20207826	ad	85	9
20207829	ad	36	4
20207832	ad	39	1
20207835	ad	31	0
20207844	ad	79	2
20207856	ad	30	1
20207877	ad	47	2
20207881	ad	23	0
20207892	ad	30	0
20207893	ad	23	2
20207897	ad	2509	502
20207899	ad	841	69
20207908	ad	41	2
20207909	ad	45	1
20207911	ad	23	2
20207913	ad	33	5
20207915	ad	37	0
20207919	ad	147	13
20207926	ad	34	0
20207927	ad	24	0
20207929	ad	164	16
20207933	ad	47	11
20207934	ad	29	6
20207936	ad	26	2
20207937	ad	31	0
20207951	ad	70	6
20207952	ad	39	1
20207996	ad	134	6
20208000	ad	69	1
20208005	ad	42	2
20208044	ad	287	15
20208072	ad	30	0
20208092	ad	88	0
20208140	ad	123	1
20208157	ad	35	2
20208170	ad	59	0
20208363	ad	24	1
20208374	ad	38	1
20208379	ad	32	2
20208398	ad	53	0
20208404	ad	140	6
20208410	ad	22	1
20208427	ad	26	1
20208428	ad	46	4
20208431	ad	38	4
20208434	ad	198	3
20208435	ad	21	2
20208447	ad	52	3
20208458	ad	30	1
20208461	ad	25	1
20208464	ad	68	3
20208469	ad	47	4
20208487	ad	49	1
20208488	ad	95	4
20208491	ad	32	0
20208518	ad	36	2
20208521	ad	92	1
20208524	ad	97	6
20208525	ad	39	1
20208529	ad	46	2
20208546	ad	54	2
20208547	ad	35	1
20208551	ad	21	3
20208554	ad	66	3
20208555	ad	21	3
20208560	ad	24	1
20208577	ad	57	1
20208578	ad	45	2
20208581	ad	25	0
20208637	ad	38	1
20208644	ad	41	0
20208667	ad	21	1
20208668	ad	64	4
20208670	ad	25	1
20208671	ad	37	0
20208672	ad	24	3
20208674	ad	96	2
20208675	ad	61	2
20208678	ad	57	4
20208697	ad	21	0
20208698	ad	42	0
20208701	ad	36	2
20208704	ad	60	1
20208705	ad	38	3
20208713	ad	28	3
20208728	ad	23	0
20208731	ad	58	1
20208734	ad	149	3
20208758	ad	45	4
20208764	ad	51	1
20208765	ad	35	1
20208769	ad	48	2
20208788	ad	21	1
20208791	ad	22	0
20208794	ad	41	0
20208795	ad	23	1
20208798	ad	46	2
20208818	ad	76	0
20208821	ad	51	1
20208824	ad	154	4
20208825	ad	108	3
20208831	ad	23	0
20208848	ad	207	4
20208851	ad	35	0
20208852	ad	94	7
20208854	ad	124	1
20208858	ad	129	2
20208877	ad	32	0
20208878	ad	34	0
20208881	ad	38	2
20208884	ad	83	3
20208885	ad	21	2
20208908	ad	67	2
20208911	ad	70	4
20208914	ad	90	4
20208915	ad	39	1
20208918	ad	56	0
20208920	ad	27	3
20208938	ad	27	2
20208942	ad	24	3
20208944	ad	22	0
20208977	ad	53	0
20210783	ad	25	1
20210884	ad	359	5
20210901	ad	22	0
20210943	ad	132	2
20210963	ad	57	4
20210970	ad	1325	33
20211176	ad	28	0
20211249	ad	34	0
20211602	ad	1006	87
20211919	ad	43	0
20211920	ad	53	1
20212176	ad	24	0
20212182	ad	28	1
20212784	ad	267	12
20212785	ad	375	13
20212787	ad	58	2
20212857	ad	68	2
20212941	ad	59	0
20212952	ad	33	0
20213434	ad	37	0
20213557	ad	31	0
20213900	ad	21	0
20213985	ad	52	3
20214070	ad	63	0
20214261	ad	22	0
20214262	ad	32	3
20214263	ad	29	0
20214441	ad	63	0
20214578	ad	153	2
20214591	ad	313	27
20214653	ad	32	1
20214742	ad	42	2
20214743	ad	320	10
20214746	ad	25	2
20215386	ad	134	0
20215428	ad	29	1
20215458	ad	29	0
20216482	ad	124	1
20217641	ad	28	0
20217770	ad	52	0
20217917	ad	33	0
20217952	ad	33	0
20217993	ad	43	0
20218114	ad	48	2
20218174	ad	32	0
20218189	ad	38	1
20218258	ad	1775	139
20218259	ad	47	1
20218266	ad	590	15
20218297	ad	426	11
20218299	ad	2057	58
20218300	ad	862	24
20218302	ad	3945	69
20218303	ad	109	10
20218304	ad	474	36
20218305	ad	596	18
20218306	ad	155	2
20218329	ad	39	1
20220888	ad	60	3
20220904	ad	30	1
20220921	ad	155	3
20220933	ad	34	0
20220947	ad	33	1
20220948	ad	80	4
20220970	ad	61	2
20220974	ad	24	2
20221003	ad	22	1
20221007	ad	65	3
20221012	ad	29	0
20221016	ad	300	12
20221019	ad	54	2
20221029	ad	60	0
20221032	ad	96	3
20221035	ad	185	5
20221046	ad	117	0
20221049	ad	26	0
20221059	ad	95	3
20221062	ad	444	23
20221063	ad	452	13
20221068	ad	1250	48
20221069	ad	44	0
20221084	ad	75	2
20221108	ad	127	5
20221112	ad	28	0
20221114	ad	87	1
20221116	ad	25	0
20221131	ad	33	1
20221144	ad	145	3
20221164	ad	49	2
20221174	ad	21	0
20221183	ad	26	0
20221203	ad	21	2
20221209	ad	516	16
20221213	ad	35	1
20221218	ad	30	0
20221277	ad	637	28
20221294	ad	25	0
20221299	ad	72	1
20221302	ad	34	2
20221309	ad	100	1
20221341	ad	427	14
20221346	ad	35	1
20221349	ad	130	8
20221353	ad	215	3
20221372	ad	68	0
20221379	ad	89	1
20221382	ad	263	10
20221394	ad	57	1
20221397	ad	49	2
20221418	ad	28	0
20221419	ad	33	0
20221437	ad	53	0
20221440	ad	45	2
20221470	ad	29	3
20221500	ad	38	3
20221711	ad	35	2
20221730	ad	51	0
20221771	ad	55	3
20221859	ad	54	1
20221866	ad	31	2
20221911	ad	193	7
20221961	ad	43	1
20221966	ad	21	0
20221988	ad	171	6
20222091	ad	70	1
20222176	ad	47	1
20222191	ad	52	2
20222194	ad	29	1
20222324	ad	39	1
20222348	ad	72	1
20222350	ad	408	8
20222353	ad	59	5
20222364	ad	25	7
20222407	ad	33	1
20222409	ad	23	0
20222440	ad	34	0
20222462	ad	37	5
20222535	ad	25	1
20222567	ad	1733	97
20222581	ad	359	5
20222582	ad	89	4
20222594	ad	181	3
20222604	ad	329	10
20222611	ad	50	1
20222615	ad	76	2
20222637	ad	89	4
20222641	ad	131	3
20222650	ad	1044	14
20222653	ad	122	2
20222663	ad	120	2
20222666	ad	26	1
20222669	ad	148	0
20222683	ad	59	0
20222684	ad	74	4
20222696	ad	2859	126
20222697	ad	374	15
20222702	ad	2060	65
20222718	ad	106	2
20222728	ad	50	3
20222734	ad	92	1
20222742	ad	42	1
20222746	ad	27	0
20222748	ad	540	7
20222750	ad	31	1
20222766	ad	102	4
20222778	ad	43	0
20222805	ad	24	0
20222808	ad	44	0
20222812	ad	102	1
20222816	ad	31	2
20222817	ad	21	0
20222819	ad	199	6
20222837	ad	24	0
20222847	ad	775	29
20222852	ad	177	3
20222891	ad	109	3
20222900	ad	27	3
20222911	ad	320	19
20222933	ad	274	7
20222936	ad	71	2
20222946	ad	34	0
20222963	ad	30	0
20222975	ad	2673	104
20222980	ad	105	1
20222983	ad	214	4
20222987	ad	218	7
20222994	ad	86	6
20222997	ad	45	1
20223006	ad	65	0
20223013	ad	168	0
20223016	ad	241	3
20223028	ad	570	18
20223031	ad	147	1
20223074	ad	471	14
20223103	ad	24	2
20223119	ad	169	10
20223135	ad	43	0
20223142	ad	24	1
20223161	ad	45	0
20223171	ad	30	0
20223181	ad	68	0
20223204	ad	26	1
20223209	ad	81	1
20223257	ad	30	0
20223273	ad	122	4
20223677	ad	30	0
20223791	ad	91	6
20223801	ad	96	2
20223803	ad	21	0
20223853	ad	27	0
20223941	ad	54	1
20223993	ad	30	0
20224027	ad	30	1
20224045	ad	23	0
20224137	ad	63	3
20224349	ad	48	2
20224374	ad	45	1
20224435	ad	58	1
20224502	ad	45	2
20224614	ad	43	3
20224633	ad	33	0
20224655	ad	495	18
20224664	ad	49	0
20224665	ad	64	0
20224667	ad	707	16
20224803	ad	183	2
20224813	ad	226	7
20225114	ad	29	0
20227511	ad	29	1
20230626	ad	168	2
20230627	ad	70	2
20230629	ad	30	0
20230652	ad	33	0
20270636	ad	26	2
20270649	ad	232	18
20273273	ad	44	1
20273289	ad	89	5
20273349	ad	34	3
20273383	ad	123	25
20273431	ad	33	0
20273464	ad	66	2
20273562	ad	26	6
20273576	ad	30	1
20273600	ad	27	0
20273601	ad	68	0
20273608	ad	24	1
20273666	ad	489	39
20273670	ad	151	6
20273681	ad	897	81
20273766	ad	67	0
20273800	ad	27	0
20273804	ad	29	0
20273985	ad	26	1
20274494	ad	27	0
20274501	ad	87	9
20274629	ad	30	1
20274738	ad	23	0
20276813	ad	48	2
20276916	ad	22	3
20277393	ad	22	0
20277394	ad	51	2
20277396	ad	24	0
20278833	ad	54	4
20278901	ad	46	0
20278943	ad	42	1
20278990	ad	32	1
20280397	ad	21	1
20282270	ad	40	0
20282273	ad	102	1
20282373	ad	24	1
20282376	ad	464	17
20282757	ad	22	2
20282854	ad	50	0
20282890	ad	37	0
20282895	ad	26	0
20283738	ad	26	0
20283810	ad	334	7
20286544	ad	134	3
20286564	ad	160	8
20286638	ad	867	73
20286648	ad	82	1
20286667	ad	30	2
20286670	ad	39	4
20286677	ad	91	0
20286748	ad	88	1
20286757	ad	60	0
20286770	ad	26	2
20286771	ad	28	1
20287135	ad	306	10
20287136	ad	30	1
20287142	ad	1391	59
20287204	ad	99	8
20287206	ad	51	0
20287280	ad	25	0
20287285	ad	26	0
20287532	ad	45	1
20287533	ad	55	7
20287534	ad	278	7
20287535	ad	901	24
20287538	ad	22	0
20287570	ad	22	1
20287613	ad	79	1
20287681	ad	24	0
20288026	ad	58	1
20288051	ad	66	3
20288722	ad	40	3
20288769	ad	68	2
20288847	ad	39	2
20292637	ad	27	1
20292677	ad	36	0
20292683	ad	60	0
20292857	ad	35	1
20294018	ad	82	10
20294023	ad	21	2
20294038	ad	135	6
20294157	ad	26	0
20296416	ad	63	2
20296783	ad	100	0
20296836	ad	53	1
20296837	ad	52	3
20296838	ad	30	1
20296864	ad	21	1
20297703	ad	55	0
20297706	ad	62	1
20297707	ad	24	0
20297732	ad	46	1
20298220	ad	52	4
20298282	ad	98	1
20298370	ad	72	2
20299378	ad	41	1
20299395	ad	48	0
20299541	ad	247	9
20299596	ad	42	1
20299599	ad	176	7
20299645	ad	92	1
20299651	ad	160	0
20302026	ad	89	6
20302039	ad	27	0
20302056	ad	51	1
20302204	ad	22	2
20302211	ad	23	2
20302794	ad	30	0
20302811	ad	667	14
20302816	ad	41	0
20302826	ad	131	2
20302835	ad	232	3
20302874	ad	72	2
20302880	ad	67	2
20302904	ad	38	1
20302905	ad	28	1
20303645	ad	29	0
20303743	ad	22	1
20303745	ad	51	0
20303754	ad	54	0
20305213	ad	29	0
20305342	ad	22	1
20305358	ad	24	0
20305755	ad	23	0
20305972	ad	33	0
20306011	ad	47	1
20307815	ad	44	1
20307916	ad	51	1
20307923	ad	30	0
20307924	ad	85	5
20307925	ad	33	2
20307926	ad	46	2
20307998	ad	33	1
20308009	ad	28	3
20308283	ad	74	1
20308298	ad	25	0
20308520	ad	26	0
20308751	ad	35	0
20308985	ad	55	3
20308987	ad	113	2
2030900	ad	102	0
20309102	ad	21	0
20309158	ad	25	2
20309169	ad	29	1
2030927	ad	136	1
20309307	ad	29	0
2030931	ad	53	0
20309312	ad	26	0
2030940	ad	21	0
20309657	ad	42	0
20310037	ad	21	0
20310407	ad	39	1
20310451	ad	60	2
20310465	ad	38	1
20310472	ad	49	1
20310592	ad	23	1
20310593	ad	25	1
20310641	ad	31	3
20310858	ad	68	3
20310864	ad	132	3
20310879	ad	30	0
20310991	ad	48	0
20310992	ad	25	2
20311008	ad	158	1
20311009	ad	48	4
20311011	ad	44	1
20311023	ad	279	22
20311026	ad	123	2
20311028	ad	24	1
20311029	ad	22	0
20311106	ad	34	0
20311135	ad	65	1
20311137	ad	23	0
20311163	ad	62	1
20311164	ad	203	0
20311165	ad	179	2
20311166	ad	42	0
20311167	ad	49	0
20311170	ad	36	0
20311222	ad	22	0
20311226	ad	64	2
20311234	ad	27	0
20311235	ad	38	1
20311236	ad	55	0
20311245	ad	28	1
20311255	ad	28	0
20311285	ad	68	1
20311286	ad	29	0
20311293	ad	199	3
20311294	ad	77	0
20311295	ad	27	0
20311296	ad	32	2
20311308	ad	72	0
20311315	ad	254	4
20311333	ad	875	26
20311334	ad	1115	16
20311337	ad	171	2
20311351	ad	36	0
20311388	ad	28	1
20311406	ad	35	2
20311434	ad	21	0
20311437	ad	71	1
20311444	ad	64	9
20311445	ad	322	3
20311668	ad	148	0
20311674	ad	39	1
20311712	ad	22	0
20311713	ad	25	1
20311727	ad	130	18
20311732	ad	38	7
20311751	ad	33	4
20311754	ad	62	4
20311759	ad	23	5
20311806	ad	22	2
20311808	ad	58	2
20311809	ad	56	1
20311858	ad	112	18
20311864	ad	36	8
20311865	ad	33	4
20311867	ad	65	14
20311868	ad	31	10
20311870	ad	30	8
20311889	ad	37	15
20311895	ad	105	4
20311900	ad	26	14
20311901	ad	40	12
20311915	ad	25	0
20311926	ad	37	2
20311948	ad	36	7
20313451	ad	35	11
20313457	ad	22	6
20313459	ad	70	57
20313464	ad	23	4
20313467	ad	102	20
20313483	ad	119	14
20313498	ad	43	5
20313502	ad	32	27
20313503	ad	33	10
20313519	ad	53	20
20313523	ad	28	1
20313528	ad	32	5
20313546	ad	111	9
20313547	ad	61	2
20313548	ad	25	1
20313550	ad	64	10
20313551	ad	90	7
20313552	ad	74	11
20313553	ad	70	14
20313554	ad	36	8
20313555	ad	25	1
20313556	ad	30	5
20313559	ad	54	9
20313578	ad	32	6
20313579	ad	34	7
20313584	ad	22	3
20313587	ad	84	8
20313588	ad	23	1
20313590	ad	32	6
20313592	ad	26	2
20313686	ad	668	22
20314157	ad	1484	3
20314178	ad	107	12
20314184	ad	68	21
20314187	ad	27	4
20314188	ad	84	5
20314190	ad	49	9
20314191	ad	228	22
20314192	ad	50	6
20314196	ad	23	4
20314197	ad	43	5
20314199	ad	50	12
20314200	ad	68	0
20314201	ad	55	7
20314203	ad	29	5
20314207	ad	32	5
20314208	ad	23	4
20314209	ad	100	24
20314211	ad	85	10
20314213	ad	114	2
20314220	ad	214	24
20314221	ad	210	31
20314222	ad	115	1
20314224	ad	24	2
20314226	ad	79	18
20314231	ad	45	11
20314233	ad	55	11
20314238	ad	24	2
20314239	ad	44	6
20314242	ad	126	22
20314247	ad	31	5
20314248	ad	51	2
20314249	ad	41	11
20314256	ad	26	6
20314263	ad	41	2
20314264	ad	43	6
20314265	ad	148	17
20314268	ad	27	5
20314270	ad	27	8
20314271	ad	30	2
20314279	ad	45	12
20314301	ad	21	2
20314303	ad	43	4
20314306	ad	25	5
20314308	ad	34	3
20314311	ad	129	22
20314319	ad	21	3
20314320	ad	22	1
20314324	ad	27	5
20314325	ad	62	13
20314327	ad	30	2
20314329	ad	28	3
20314341	ad	23	8
20314347	ad	25	6
20314349	ad	32	2
20314350	ad	26	4
20314351	ad	66	7
20314353	ad	28	3
20314354	ad	39	2
20314356	ad	23	3
20314357	ad	24	5
20314360	ad	30	9
20314361	ad	50	9
20314372	ad	131	23
20314392	ad	52	10
20314409	ad	73	13
20314410	ad	39	10
20314411	ad	42	4
20314412	ad	54	7
20314413	ad	50	8
20314415	ad	78	3
20314416	ad	33	5
20314418	ad	47	1
20314419	ad	74	5
20314420	ad	186	29
20314486	ad	72	0
20314598	ad	22	4
20314603	ad	22	1
20314614	ad	25	5
20314615	ad	24	4
20314626	ad	29	8
20314628	ad	46	4
20314655	ad	23	3
20314662	ad	42	9
20314663	ad	59	12
20314668	ad	35	4
20314694	ad	23	7
20314698	ad	35	9
20314702	ad	29	4
20314706	ad	27	7
20314709	ad	24	13
20314711	ad	27	17
20314714	ad	22	1
20314722	ad	31	5
20314731	ad	22	2
20314762	ad	21	5
20314768	ad	55	2
20314770	ad	24	4
20314771	ad	21	7
20314773	ad	57	7
20314780	ad	100	17
20314781	ad	60	11
20314786	ad	24	1
20314792	ad	56	12
20314793	ad	56	6
20314806	ad	30	5
20314919	ad	54	14
20314939	ad	22	1
20314941	ad	26	2
20314945	ad	77	13
20314948	ad	41	0
20314953	ad	41	11
20314955	ad	36	4
20314956	ad	25	4
20314957	ad	21	2
20314958	ad	24	1
20314959	ad	25	0
20314960	ad	29	3
20314962	ad	27	2
20314970	ad	44	9
20315005	ad	26	5
20315011	ad	49	8
20315034	ad	86	1
20315040	ad	102	14
20315043	ad	217	16
20315044	ad	28	0
20315047	ad	27	4
20315048	ad	37	7
20315050	ad	26	7
20315051	ad	102	4
20315056	ad	46	5
20315057	ad	24	4
20315066	ad	43	7
20315070	ad	69	30
20315071	ad	31	6
20315073	ad	49	8
20315079	ad	52	4
20315081	ad	26	1
20315225	ad	33	3
20315229	ad	24	10
20315234	ad	91	6
20315245	ad	30	10
20315246	ad	38	9
20315247	ad	54	7
20315252	ad	24	3
20315253	ad	21	2
20315259	ad	75	11
20315263	ad	21	5
20315265	ad	110	20
20315269	ad	38	5
20315273	ad	25	4
20315396	ad	27	0
20315407	ad	25	0
20315420	ad	27	0
20315424	ad	21	0
20315427	ad	25	1
20315430	ad	34	2
20315447	ad	27	0
20315643	ad	28	1
20315654	ad	40	0
20315732	ad	27	0
20315739	ad	29	2
20316040	ad	21	0
20316157	ad	218	1
20316180	ad	23	0
20316653	ad	74	1
20316660	ad	94	3
20316663	ad	173	2
20317749	ad	833	19
20317775	ad	92	0
20319394	ad	24	0
20319416	ad	46	1
20319653	ad	22	0
20319659	ad	26	3
20319688	ad	158	0
20319691	ad	49	2
20319702	ad	156	5
20319703	ad	217	11
20319704	ad	1234	26
20319714	ad	25	0
20319715	ad	29	0
20319722	ad	589	10
2031994	ad	21	0
20319949	ad	690	15
2031995	ad	173	2
20319972	ad	1202	91
20320016	ad	48	0
20320032	ad	272	0
20320033	ad	71	1
20320034	ad	26	1
20320069	ad	52	11
20320213	ad	96	0
20320350	ad	553	14
20320351	ad	30	0
20320359	ad	274	7
2032045	ad	369	8
20320773	ad	41	1
2032079	ad	376	7
20320901	ad	97	3
2032092	ad	48	0
20323130	ad	25	2
20323148	ad	24	0
20323780	ad	29	0
2032396	ad	93	0
20324206	ad	23	0
20325355	ad	51	3
20325711	ad	33	1
20326032	ad	214	1
20326040	ad	135	2
20326048	ad	37	2
20326062	ad	21	1
20326082	ad	82	1
20326408	ad	2398	104
20327978	ad	51	1
20328016	ad	21	1
20328090	ad	34	2
20328101	ad	77	1
20328105	ad	38	0
20328284	ad	32	0
20328289	ad	23	0
20328318	ad	52	2
20328319	ad	38	3
20330425	ad	44	1
20330431	ad	23	0
20330487	ad	23	1
20330496	ad	68	2
20330637	ad	51	1
20330638	ad	137	12
20330639	ad	72	3
20330640	ad	610	19
20330641	ad	622	20
20330642	ad	142	3
20330643	ad	135	5
20330644	ad	139	7
20330645	ad	147	8
20330647	ad	137	2
20330648	ad	167	9
20330649	ad	161	3
20330650	ad	25	0
20330665	ad	40	1
20330666	ad	52	3
20330667	ad	50	3
20330670	ad	58	3
20330671	ad	63	4
20330672	ad	93	7
20330673	ad	40	2
20330674	ad	57	2
20330675	ad	47	4
20330676	ad	79	7
20330678	ad	40	5
20330680	ad	95	3
20332122	ad	1606	6
20332188	ad	74	3
20332262	ad	44	0
20332873	ad	36	0
20333012	ad	23	0
20333017	ad	64	0
20333019	ad	34	7
2033399	ad	34	1
2033856	ad	23	0
20340284	ad	404	12
20340496	ad	27	0
20340504	ad	434	19
20340573	ad	51	3
20340576	ad	86	4
20340577	ad	24	0
20341225	ad	86	23
20345596	ad	26	0
20345624	ad	30	0
20345627	ad	28	1
20345629	ad	241	3
20345661	ad	32	1
20345684	ad	66	0
20345755	ad	34	0
20345765	ad	111	0
20345780	ad	62	7
20345784	ad	22	1
20345786	ad	80	0
20345817	ad	55	1
20345835	ad	106	2
20345836	ad	24	1
20345844	ad	24	5
20345875	ad	73	2
20346059	ad	100	2
20346192	ad	21	0
20346195	ad	45	1
20346202	ad	21	0
20346216	ad	135	10
20346219	ad	31	0
20346224	ad	70	0
20346229	ad	33	0
20346234	ad	27	0
20346235	ad	21	1
20346243	ad	37	0
20346247	ad	41	0
20346264	ad	33	0
20346265	ad	50	1
20346271	ad	73	2
20346272	ad	93	6
20346278	ad	119	2
20346286	ad	94	1
20346297	ad	25	0
20346301	ad	23	0
20346302	ad	35	1
20346305	ad	34	0
20346307	ad	54	1
20346311	ad	48	0
20346437	ad	25	0
20346585	ad	68	0
20346736	ad	21	0
20346757	ad	65	0
20346789	ad	25	0
20346801	ad	44	0
20346802	ad	155	1
20346803	ad	59	3
20346829	ad	26	0
2034683	ad	21	1
20346834	ad	24	2
20346843	ad	68	1
20346885	ad	39	1
20346980	ad	41	0
20347168	ad	32	0
20347360	ad	57	6
20347365	ad	31	1
20347372	ad	56	2
20347384	ad	296	5
20347386	ad	93	1
20347390	ad	33	1
20347393	ad	46	1
20347413	ad	32	10
20347447	ad	33	1
20347462	ad	22	1
20347542	ad	61	0
20347897	ad	23	0
20347933	ad	27	1
20347972	ad	143	0
20347994	ad	26	0
20347997	ad	40	0
20348094	ad	26	0
20348099	ad	51	1
20348132	ad	64	0
20348134	ad	42	0
20348348	ad	26	13
20348360	ad	160	6
20348433	ad	33	0
20348775	ad	44	0
20348779	ad	62	0
20348780	ad	35	0
20348793	ad	38	2
20348799	ad	40	0
20348800	ad	37	0
20348819	ad	141	0
20348834	ad	50	0
20348891	ad	30	0
20348899	ad	43	2
20348964	ad	31	1
20349202	ad	31	2
20349204	ad	94	0
20349226	ad	143	12
20349230	ad	45	4
20349346	ad	23	3
20349347	ad	21	3
20349353	ad	27	12
20349354	ad	24	3
20349380	ad	40	0
20350128	ad	26	0
20350137	ad	45	0
20350207	ad	49	0
20350273	ad	67	6
20350464	ad	26	4
20351172	ad	99	1
